recordIndex,PUBCHEM_COMPOUND_CID,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_XLOGP3,PUBCHEM_EXACT_MASS,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_CACTVS_TPSA,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_TOTAL_CHARGE,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_COMPONENT_COUNT,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_COORDINATE_TYPE,PUBCHEM_BONDANNOTATIONS,smiles,inchiKey,PUBCHEM_XLOGP3_AA,PUBCHEM_NONSTANDARDBOND,Canonical_SMILES
-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,UGQMRVRMYYASKQ-KQYNXXCUSA-N,,,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
2588,135856077,1,449,7,4,2,AAADccBzuAAEAAAAAAAAAAAAAAAAAWJAAAAgAAAAAAAAAEABgAAAHgIQCAAACBzhlgYFsBfMFgCoAQdxdACAgC0XEKABUAGoVECDWApAyCAeQIgPAALTAGDwMAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"2-chloro-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-1H-purin-6-one","2-chloro-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)-2-oxolanyl]-1H-purin-6-one","2-chloro-9-[(2<I>R</I>,3<I>R</I>,4<I>S</I>,5<I>R</I>)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1<I>H</I>-purin-6-one","2-chloro-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1H-purin-6-one","2-chloranyl-9-[(2R,3R,4S,5R)-5-(hydroxymethyl)-3,4-bis(oxidanyl)oxolan-2-yl]-1H-purin-6-one","2-chloro-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-methylol-tetrahydrofuran-2-yl]hypoxanthine","InChI=1S/C10H11ClN4O5/c11-10-13-7-4(8(19)14-10)12-2-15(7)9-6(18)5(17)3(1-16)20-9/h2-3,5-6,9,16-18H,1H2,(H,13,14,19)/t3-,5-,6-,9-/m1/s1",NDSPCQCIHGSYAS-UUOKFMHZSA-N,-0.3,302.0417972,C10H11ClN4O5,302.67,129,302.0417972,0,20,4,0,0,0,0,1,-1,"1
5
255","10  19  8
10  20  8
14  15  6
16  18  8
18  19  8
11  3  5
13  4  5
12  7  6
7  16  8
7  17  8
8  17  8
8  18  8
9  16  8
9  20  8",[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(=O)n([H])c(Cl)nc32)[C@]([H])(O[H])[C@]1([H])O[H],NDSPCQCIHGSYAS-UUOKFMHZSA-N,,,O=c1[nH]c(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
2589,135856452,1,416,6,4,2,AAADccBzsAAAAAAAAAAAAAAAAAAAAWJAAAAgAAAAAAAAAEABgAAAHgAQCAAACDzhlgYFsBfMFgCoAQdxdACAgC0XEKABUIGoVECDWApAyCAfQIgOEQLDAGCwMAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"2-amino-9-[(2R,5S)-4-amino-5-(hydroxymethyl)tetrahydrofuran-2-yl]-1H-purin-6-one","2-amino-9-[(2R,5S)-4-amino-5-(hydroxymethyl)-2-oxolanyl]-1H-purin-6-one","2-amino-9-[(2<I>R</I>,5<I>S</I>)-4-amino-5-(hydroxymethyl)oxolan-2-yl]-1<I>H</I>-purin-6-one","2-amino-9-[(2R,5S)-4-amino-5-(hydroxymethyl)oxolan-2-yl]-1H-purin-6-one","2-azanyl-9-[(2R,5S)-4-azanyl-5-(hydroxymethyl)oxolan-2-yl]-1H-purin-6-one","2-amino-9-[(2R,5S)-4-amino-5-methylol-tetrahydrofuran-2-yl]hypoxanthine","InChI=1S/C10H14N6O3/c11-4-1-6(19-5(4)2-17)16-3-13-7-8(16)14-10(12)15-9(7)18/h3-6,17H,1-2,11H2,(H3,12,14,15,18)/t4?,5-,6-/m1/s1",HOQBPAWPBCAUGA-YSLANXFLSA-N,-1.6,266.11273833,C10H14N6O3,266.26,141,266.11273833,0,19,2,1,0,0,0,1,-1,"1
5
255","13  14  5
15  17  8
17  18  8
11  4  5
4  15  8
4  16  8
10  5  3
6  16  8
6  17  8
7  15  8
7  19  8
8  18  8
8  19  8",[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(=O)n([H])c(N([H])[H])nc32)C([H])([H])C1([H])N([H])[H],HOQBPAWPBCAUGA-YSLANXFLSA-N,,,Nc1nc2c(ncn2[C@H]2CC(N)[C@@H](CO)O2)c(=O)[nH]1
2590,135856454,1,457,6,3,2,AAADccBzuAAAAAAAAAAAAAAAEgAAAWJAAAAkQAAAAAAAAEABgAAAHgAQCAAACBzhlgYFsBfMFgCoAQdxdACAgC0XEKABUAGoVECDWApAyCAfQIgPAQLTAGDwMAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"2-amino-9-[(1S,2R,4R,5S)-4-(hydroxymethyl)-3,6-dioxabicyclo[3.1.0]hexan-2-yl]-1H-purin-6-one","2-amino-9-[(1S,2R,4R,5S)-4-(hydroxymethyl)-3,6-dioxabicyclo[3.1.0]hexan-2-yl]-1H-purin-6-one","2-amino-9-[(1<I>S</I>,2<I>R</I>,4<I>R</I>,5<I>S</I>)-4-(hydroxymethyl)-3,6-dioxabicyclo[3.1.0]hexan-2-yl]-1<I>H</I>-purin-6-one","2-amino-9-[(1S,2R,4R,5S)-4-(hydroxymethyl)-3,6-dioxabicyclo[3.1.0]hexan-2-yl]-1H-purin-6-one","2-azanyl-9-[(1S,2R,4R,5S)-4-(hydroxymethyl)-3,6-dioxabicyclo[3.1.0]hexan-2-yl]-1H-purin-6-one","2-amino-9-[(1S,2R,4R,5S)-4-methylol-3,6-dioxabicyclo[3.1.0]hexan-2-yl]hypoxanthine","InChI=1S/C10H11N5O4/c11-10-13-7-4(8(17)14-10)12-2-15(7)9-6-5(19-6)3(1-16)18-9/h2-3,5-6,9,16H,1H2,(H3,11,13,14,17)/t3-,5+,6+,9-/m1/s1",BARIOYCTUQXULP-GFRUICAKSA-N,,265.08110385,C10H11N5O4,265.23,127,265.08110385,0,19,4,0,0,0,0,1,-1,"1
5
255","10  1  6
11  1  6
13  14  6
15  17  8
17  18  8
12  5  6
5  15  8
5  16  8
6  16  8
6  17  8
7  15  8
7  19  8
8  18  8
8  19  8",[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(=O)n([H])c(N([H])[H])nc32)[C@@]2([H])O[C@]21[H],BARIOYCTUQXULP-GFRUICAKSA-N,-2.3,,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H]3O[C@@H]32)c(=O)[nH]1
2591,135857428,1,489,6,4,3,AAADceBzuAAAAAAAAAAAAAAAAAAAAWJAAAAgAAAAAAAAAEABgAAAHgAQCAAACBzhlgYHsBfMFgCoAQdxdACAgC0XEKABUAGoVECDWApAyCAfQIgPAQLTAGDwMAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"2-amino-9-[(2R,3R,4R,5R)-4-hydroxy-5-(hydroxymethyl)-3-methoxy-tetrahydrofuran-2-yl]-7-methyl-1H-purin-9-ium-6-one","2-amino-9-[(2R,3R,4R,5R)-4-hydroxy-5-(hydroxymethyl)-3-methoxy-2-oxolanyl]-7-methyl-1H-purin-9-ium-6-one","2-amino-9-[(2<I>R</I>,3<I>R</I>,4<I>R</I>,5<I>R</I>)-4-hydroxy-5-(hydroxymethyl)-3-methoxyoxolan-2-yl]-7-methyl-1<I>H</I>-purin-9-ium-6-one","2-amino-9-[(2R,3R,4R,5R)-4-hydroxy-5-(hydroxymethyl)-3-methoxyoxolan-2-yl]-7-methyl-1H-purin-9-ium-6-one","2-azanyl-9-[(2R,3R,4R,5R)-5-(hydroxymethyl)-3-methoxy-4-oxidanyl-oxolan-2-yl]-7-methyl-1H-purin-9-ium-6-one","2-amino-9-[(2R,3R,4R,5R)-4-hydroxy-3-methoxy-5-methylol-tetrahydrofuran-2-yl]-7-methyl-1H-purin-9-ium-6-one","InChI=1S/C12H17N5O5/c1-16-4-17(9-6(16)10(20)15-12(13)14-9)11-8(21-2)7(19)5(3-18)22-11/h4-5,7-8,11,18-19H,3H2,1-2H3,(H2-,13,14,15,20)/p+1/t5-,7-,8-,11-/m1/s1",CJRPFMAFZQADLD-IOSLPCCCSA-O,-1.2,312.13079369,C12H18N5O5+,312.30,135,312.13079369,1,22,4,0,0,0,0,1,-1,"1
5
255","14  15  5
16  18  8
18  20  8
11  2  6
13  3  6
12  6  5
6  16  8
6  17  8
7  17  8
7  18  8
8  16  8
8  22  8
9  20  8
9  22  8",[H]OC([H])([H])[C@@]1([H])O[C@@]([H])([n+]2c([H])n(C([H])([H])[H])c3c(=O)n([H])c(N([H])[H])nc32)[C@]([H])(OC([H])([H])[H])[C@]1([H])O[H],CJRPFMAFZQADLD-IOSLPCCCSA-O,,,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1[n+]1cn(C)c2c(=O)[nH]c(N)nc21
2592,135869442,1,445,6,4,2,AAADccBzuAAAAAAAAAAAAAAAAAAAAWJAAAAgAAAAAAAAAEABgAAAHgAQCAAADRzhlgYHsBfMFgCoAQdxdACAgC0XEKABUAGoVECBWApAyCAeQIgPAQLDAGCwMAIMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"2-amino-9-[(2R,3S,4S,5R)-4-hydroxy-5-(hydroxymethyl)-3-methyl-tetrahydrofuran-2-yl]-1H-purin-6-one","2-amino-9-[(2R,3S,4S,5R)-4-hydroxy-5-(hydroxymethyl)-3-methyl-2-oxolanyl]-1H-purin-6-one","2-amino-9-[(2<I>R</I>,3<I>S</I>,4<I>S</I>,5<I>R</I>)-4-hydroxy-5-(hydroxymethyl)-3-methyloxolan-2-yl]-1<I>H</I>-purin-6-one","2-amino-9-[(2R,3S,4S,5R)-4-hydroxy-5-(hydroxymethyl)-3-methyloxolan-2-yl]-1H-purin-6-one","2-azanyl-9-[(2R,3S,4S,5R)-5-(hydroxymethyl)-3-methyl-4-oxidanyl-oxolan-2-yl]-1H-purin-6-one","2-amino-9-[(2R,3S,4S,5R)-4-hydroxy-3-methyl-5-methylol-tetrahydrofuran-2-yl]hypoxanthine","InChI=1S/C11H15N5O4/c1-4-7(18)5(2-17)20-10(4)16-3-13-6-8(16)14-11(12)15-9(6)19/h3-5,7,10,17-18H,2H2,1H3,(H3,12,14,15,19)/t4-,5+,7-,10+/m0/s1",VSNFSEBCVZSTDN-CBPNBUAGSA-N,-0.5,281.11240398,C11H15N5O4,281.27,135,281.11240398,0,20,4,0,0,0,0,1,-1,"1
5
255","10  14  5
13  15  5
16  18  8
18  19  8
12  2  6
11  5  5
5  16  8
5  17  8
6  17  8
6  18  8
7  16  8
7  20  8
8  19  8
8  20  8",[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(=O)n([H])c(N([H])[H])nc32)[C@@]([H])(C([H])([H])[H])[C@]1([H])O[H],VSNFSEBCVZSTDN-CBPNBUAGSA-N,,,C[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21
2593,135869443,1,628,8,5,4,AAADceBzuAAAAAAAAAAAAAAAAAAAAWJAAAAgAAAAAAAAAEABgAAAHgAQCAAADVzhlgYHsBfMFgCoAQdxdACAgC0XEKABUAGoVECDWApAyCAeQIgPEQLTAGDwMAIMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"N-[9-[(2R,3R,4R,5R)-3,4-dihydroxy-5-(hydroxymethyl)-3-methyl-tetrahydrofuran-2-yl]-6-oxo-1H-purin-2-yl]-2-methyl-propanamide","N-[9-[(2R,3R,4R,5R)-3,4-dihydroxy-5-(hydroxymethyl)-3-methyl-2-oxolanyl]-6-oxo-1H-purin-2-yl]-2-methylpropanamide","<I>N</I>-[9-[(2<I>R</I>,3<I>R</I>,4<I>R</I>,5<I>R</I>)-3,4-dihydroxy-5-(hydroxymethyl)-3-methyloxolan-2-yl]-6-oxo-1<I>H</I>-purin-2-yl]-2-methylpropanamide","N-[9-[(2R,3R,4R,5R)-3,4-dihydroxy-5-(hydroxymethyl)-3-methyloxolan-2-yl]-6-oxo-1H-purin-2-yl]-2-methylpropanamide","N-[9-[(2R,3R,4R,5R)-5-(hydroxymethyl)-3-methyl-3,4-bis(oxidanyl)oxolan-2-yl]-6-oxidanylidene-1H-purin-2-yl]-2-methyl-propanamide","N-[9-[(2R,3R,4R,5R)-3,4-dihydroxy-3-methyl-5-methylol-tetrahydrofuran-2-yl]-6-keto-1H-purin-2-yl]-2-methyl-propionamide","InChI=1S/C15H21N5O6/c1-6(2)11(23)18-14-17-10-8(12(24)19-14)16-5-20(10)13-15(3,25)9(22)7(4-21)26-13/h5-7,9,13,21-22,25H,4H2,1-3H3,(H2,17,18,19,23,24)/t7-,9-,13-,15-/m1/s1",CUOIABDCHJIEHN-CWBSHCDESA-N,,367.14918341,C15H21N5O6,367.36,158,367.14918341,0,26,4,0,0,0,0,1,-1,"1
5
255","10  21  8
10  22  8
15  17  6
18  20  8
12  2  5
20  21  8
13  3  5
14  7  6
7  18  8
7  19  8
8  19  8
8  20  8
9  18  8
9  22  8",[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(=O)n([H])c(N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])nc32)[C@@](O[H])(C([H])([H])[H])[C@]1([H])O[H],CUOIABDCHJIEHN-CWBSHCDESA-N,-1.3,,CC(C)C(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@@]2(C)O)c(=O)[nH]1
2594,135870596,1,862,16,4,8,AAADccBzvDMAAAAAAAAAAAAAAAAAAWJAAAAgAAAAAAAAAEABgAAAHgAQCCAACBzhlgYFsBfMFxCoQQdxdICAgC0XEKABUIGoVECDWApAyCAeQIgPAgLTAGDwMAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"trisodium;[[[(2R,4S,5R)-3,4-dihydroxy-5-(6-oxo-1H-purin-9-yl)tetrahydrofuran-2-yl]methoxy-oxido-phosphoryl]oxy-oxido-phosphoryl] hydrogen phosphate","trisodium;[[[(2R,4S,5R)-3,4-dihydroxy-5-(6-oxo-1H-purin-9-yl)-2-oxolanyl]methoxy-oxidophosphoryl]oxy-oxidophosphoryl] hydrogen phosphate","trisodium;[[[(2<I>R</I>,4<I>S</I>,5<I>R</I>)-3,4-dihydroxy-5-(6-oxo-1<I>H</I>-purin-9-yl)oxolan-2-yl]methoxy-oxidophosphoryl]oxy-oxidophosphoryl] hydrogen phosphate","trisodium;[[[(2R,4S,5R)-3,4-dihydroxy-5-(6-oxo-1H-purin-9-yl)oxolan-2-yl]methoxy-oxidophosphoryl]oxy-oxidophosphoryl] hydrogen phosphate","trisodium;[[[(2R,4S,5R)-3,4-bis(oxidanyl)-5-(6-oxidanylidene-1H-purin-9-yl)oxolan-2-yl]methoxy-oxidanidyl-phosphoryl]oxy-oxidanidyl-phosphoryl] hydrogen phosphate","trisodium;[[[(2R,4S,5R)-3,4-dihydroxy-5-(6-keto-1H-purin-9-yl)tetrahydrofuran-2-yl]methoxy-oxido-phosphoryl]oxy-oxido-phosphoryl] hydrogen phosphate","InChI=1S/C10H15N4O14P3.3Na/c15-6-4(1-25-30(21,22)28-31(23,24)27-29(18,19)20)26-10(7(6)16)14-3-13-5-8(14)11-2-12-9(5)17;;;/h2-4,6-7,10,15-16H,1H2,(H,21,22)(H,23,24)(H,11,12,17)(H2,18,19,20);;;/q;3*+1/p-3/t4-,6?,7+,10-;;;/m1.../s1",QRGLCGLOQVQVCS-BCYSCTGWSA-K,,573.92559491,C10H12N4Na3O14P3,574.11,277,573.92559491,0,34,3,1,0,0,0,4,-1,"1
5
255","27  21  6
21  30  8
21  31  8
22  31  8
22  32  8
23  30  8
23  34  8
24  33  8
24  34  8
28  29  6
30  32  8
32  33  8
25  8  6
26  9  3",[H]OC1([H])[C@@]([H])(C([H])([H])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O[H])O[C@@]([H])(n2c([H])nc3c(=O)n([H])c([H])nc32)[C@@]1([H])O[H].[Na+].[Na+].[Na+],QRGLCGLOQVQVCS-BCYSCTGWSA-K,,,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)C(O)[C@@H]1O.[Na+].[Na+].[Na+]
2595,135870597,1,880,16,7,8,AAADccBzvAMAAAAAAAAAAAAAAAAAAWJAAAAgAAAAAAAAAEABgAAAHgAQCCAACBzhlgYFsBfMFxCoQQdxdICAgC0XEKABUIGoVECDWApAyCAeQIgPAgLTAGDwMAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"[[(2R,4S,5R)-3,4-dihydroxy-5-(6-oxo-1H-purin-9-yl)tetrahydrofuran-2-yl]methoxy-hydroxy-phosphoryl] phosphono hydrogen phosphate","[[(2R,4S,5R)-3,4-dihydroxy-5-(6-oxo-1H-purin-9-yl)-2-oxolanyl]methoxy-hydroxyphosphoryl] phosphono hydrogen phosphate","[[(2<I>R</I>,4<I>S</I>,5<I>R</I>)-3,4-dihydroxy-5-(6-oxo-1<I>H</I>-purin-9-yl)oxolan-2-yl]methoxy-hydroxyphosphoryl] phosphono hydrogen phosphate","[[(2R,4S,5R)-3,4-dihydroxy-5-(6-oxo-1H-purin-9-yl)oxolan-2-yl]methoxy-hydroxyphosphoryl] phosphono hydrogen phosphate","[[(2R,4S,5R)-3,4-bis(oxidanyl)-5-(6-oxidanylidene-1H-purin-9-yl)oxolan-2-yl]methoxy-oxidanyl-phosphoryl] phosphono hydrogen phosphate","[[(2R,4S,5R)-3,4-dihydroxy-5-(6-keto-1H-purin-9-yl)tetrahydrofuran-2-yl]methoxy-hydroxy-phosphoryl] phosphono hydrogen phosphate","InChI=1S/C10H15N4O14P3/c15-6-4(1-25-30(21,22)28-31(23,24)27-29(18,19)20)26-10(7(6)16)14-3-13-5-8(14)11-2-12-9(5)17/h2-4,6-7,10,15-16H,1H2,(H,21,22)(H,23,24)(H,11,12,17)(H2,18,19,20)/t4-,6?,7+,10-/m1/s1",HAEJPQIATWHALX-HMEJCUHCSA-N,-5.1,507.97976216,C10H15N4O14P3,508.17,269,507.97976216,0,31,3,1,0,0,0,1,-1,"1
5
255","24  18  6
18  27  8
18  28  8
19  28  8
19  29  8
20  27  8
20  31  8
21  30  8
21  31  8
25  26  6
27  29  8
29  30  8
22  5  6
23  6  3",[H]OC1([H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H])O[C@@]([H])(n2c([H])nc3c(=O)n([H])c([H])nc32)[C@@]1([H])O[H],HAEJPQIATWHALX-HMEJCUHCSA-N,,,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)[C@@H]1O
2596,135879892,1,555,7,3,2,AAADceBzuAAAAAAAAAAAAAAAAAAAAWJEgAAgAAAAAAASAEABgAAAHgAQCAAACBzhlgYHuBfMFgCoAQdxdACAgC0XEKABUAGoVECTWApAyCA/QIgPAQLXAGDwMAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"9-[(3aS,4R,6R,6aS)-6-(hydroxymethyl)-2,2-dimethyl-3a,4,6,6a-tetrahydrofuro[3,4-d][1,3]dioxol-4-yl]-2-amino-1H-purin-6-one","9-[(3aS,4R,6R,6aS)-6-(hydroxymethyl)-2,2-dimethyl-3a,4,6,6a-tetrahydrofuro[3,4-d][1,3]dioxol-4-yl]-2-amino-1H-purin-6-one","9-[(3<I>a</I><I>S</I>,4<I>R</I>,6<I>R</I>,6<I>a</I><I>S</I>)-6-(hydroxymethyl)-2,2-dimethyl-3<I>a</I>,4,6,6<I>a</I>-tetrahydrofuro[3,4-d][1,3]dioxol-4-yl]-2-amino-1<I>H</I>-purin-6-one","9-[(3aS,4R,6R,6aS)-6-(hydroxymethyl)-2,2-dimethyl-3a,4,6,6a-tetrahydrofuro[3,4-d][1,3]dioxol-4-yl]-2-amino-1H-purin-6-one","9-[(3aS,4R,6R,6aS)-6-(hydroxymethyl)-2,2-dimethyl-3a,4,6,6a-tetrahydrofuro[3,4-d][1,3]dioxol-4-yl]-2-azanyl-1H-purin-6-one","9-[(3aS,4R,6R,6aS)-2,2-dimethyl-6-methylol-3a,4,6,6a-tetrahydrofuro[3,4-d][1,3]dioxol-4-yl]-2-amino-hypoxanthine","InChI=1S/C13H17N5O5/c1-13(2)22-7-5(3-19)21-11(8(7)23-13)18-4-15-6-9(18)16-12(14)17-10(6)20/h4-5,7-8,11,19H,3H2,1-2H3,(H3,14,16,17,20)/t5-,7+,8+,11-/m1/s1",XKPDAYWPKILAMO-LEIICMHDSA-N,,323.12296866,C13H17N5O5,323.30,133,323.12296866,0,23,4,0,0,0,0,1,-1,"1
5
255","11  24  5
12  25  5
14  16  6
19  21  8
21  22  8
13  6  6
6  19  8
6  20  8
7  20  8
7  21  8
8  19  8
8  23  8
9  22  8
9  23  8",[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(=O)n([H])c(N([H])[H])nc32)[C@@]2([H])OC(C([H])([H])[H])(C([H])([H])[H])O[C@]21[H],XKPDAYWPKILAMO-LEIICMHDSA-N,-1.7,,CC1(C)O[C@@H]2[C@H](O1)[C@H](n1cnc3c(=O)[nH]c(N)nc31)O[C@@H]2CO
2597,135879893,1,488,7,5,2,AAADccBzuAAAAAAAAAAAAAAAAAAAAWJAAAAgAAAAAAAAAEABgAAAHgAQCAAADFzhlgYHsBfMFgCoAQdxdACAgC0XEKABUAGoVECDWApAyCAeQIgPAQLTAGDwMAIMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)-3-methyl-tetrahydrofuran-2-yl]-1H-purin-6-one","2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)-3-methyl-2-oxolanyl]-1H-purin-6-one","2-amino-9-[(2<I>R</I>,3<I>R</I>,4<I>S</I>,5<I>R</I>)-3,4-dihydroxy-5-(hydroxymethyl)-3-methyloxolan-2-yl]-1<I>H</I>-purin-6-one","2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)-3-methyloxolan-2-yl]-1H-purin-6-one","2-azanyl-9-[(2R,3R,4S,5R)-5-(hydroxymethyl)-3-methyl-3,4-bis(oxidanyl)oxolan-2-yl]-1H-purin-6-one","2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-3-methyl-5-methylol-tetrahydrofuran-2-yl]hypoxanthine","InChI=1S/C11H15N5O5/c1-11(20)6(18)4(2-17)21-9(11)16-3-13-5-7(16)14-10(12)15-8(5)19/h3-4,6,9,17-18,20H,2H2,1H3,(H3,12,14,15,19)/t4-,6+,9-,11-/m1/s1",NVKAMPJSWMHVDK-RUQSRZACSA-N,-1.7,297.10731860,C11H15N5O5,297.27,155,297.10731860,0,21,4,0,0,0,0,1,-1,"1
5
255","14  16  6
17  19  8
19  20  8
11  2  5
13  3  6
12  6  6
6  17  8
6  18  8
7  18  8
7  19  8
8  17  8
8  21  8
9  20  8
9  21  8",[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(=O)n([H])c(N([H])[H])nc32)[C@@](O[H])(C([H])([H])[H])[C@@]1([H])O[H],NVKAMPJSWMHVDK-RUQSRZACSA-N,,,C[C@@]1(O)[C@@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21
2598,135882612,1,525,6,3,4,AAADceBzuAAAAAAAAAAAAAAAAAAAAWJAAAAgAAAAAAAAAEABgAAAHgAQCAAACBzhlgYHsBfMFgCoAQdxdACAgC0XEKABUAGoVECBWApAyCAeQIgPAQLDAGCwMAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"N'-[9-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-oxo-1H-purin-2-yl]-N,N-dimethyl-formamidine","N'-[9-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)-2-oxolanyl]-6-oxo-1H-purin-2-yl]-N,N-dimethylmethanimidamide","<I>N</I>&apos;-[9-[(2<I>R</I>,4<I>S</I>,5<I>R</I>)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-oxo-1<I>H</I>-purin-2-yl]-<I>N</I>,<I>N</I>-dimethylmethanimidamide","N'-[9-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-oxo-1H-purin-2-yl]-N,N-dimethylmethanimidamide","N'-[9-[(2R,4S,5R)-5-(hydroxymethyl)-4-oxidanyl-oxolan-2-yl]-6-oxidanylidene-1H-purin-2-yl]-N,N-dimethyl-methanimidamide","N'-[9-[(2R,4S,5R)-4-hydroxy-5-methylol-tetrahydrofuran-2-yl]-6-keto-1H-purin-2-yl]-N,N-dimethyl-formamidine","InChI=1S/C13H18N6O4/c1-18(2)5-15-13-16-11-10(12(22)17-13)14-6-19(11)9-3-7(21)8(4-20)23-9/h5-9,20-21H,3-4H2,1-2H3,(H,16,17,22)/t7-,8+,9+/m0/s1",ZXECVVVXPHBGGX-DJLDLDEBSA-N,-0.3,322.13895308,C13H18N6O4,322.32,125,322.13895308,0,23,3,0,0,1,0,1,-1,"1
5
255","14  15  5
16  18  8
18  19  8
12  2  6
11  5  5
5  16  8
5  17  8
6  17  8
6  18  8
7  16  8
7  20  8
8  19  8
8  20  8
9  21  1",[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(=O)n([H])c(N=C([H])N(C([H])([H])[H])C([H])([H])[H])nc32)C([H])([H])[C@]1([H])O[H],ZXECVVVXPHBGGX-DJLDLDEBSA-N,,,CN(C)C=Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
