Canonical_SMILES,Is_Starter,source_DataBase
CC(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1C(=O)Oc1nc(N)c3ncn2c3n1,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@H]2Oc3nc(N)c4ncn(c4n3)[C@@H]2O[C@@H]1C(O)O,False,AdenosineOnly_gen3
C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OC(=O)C(=O)O,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C(O)O,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C(O)(O)C#N,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C(N)=O,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@]1(C)C(=O)O,False,AdenosineOnly_gen3
CC(=O)O[C@@]1(C)[C@@H](C(=O)O)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1[C@@H](C(=O)O)O[C@@H](n2cnc3c(N)ncnc32)[C@@]1(C)O,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1[C@@H](C(=O)O)O[C@](C)(n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(N)ncnc32)O[C@@H]1C(=O)O,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)nc(C)nc32)O[C@@H]1C(=O)O,False,AdenosineOnly_gen3
C[C@]1(OC=O)[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@]1(C)O,False,AdenosineOnly_gen3
C[C@@]1(CO)O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@]1(C)OC=O,False,AdenosineOnly_gen3
C[C@@]1(OC=O)[C@@H](O)[C@@](C)(n2cnc3c(N)ncnc32)O[C@@H]1CO,False,AdenosineOnly_gen3
Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CO)[C@](C)(OC=O)[C@H]1O,False,AdenosineOnly_gen3
Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@](C)(OC=O)[C@H]3O)c2n1,False,AdenosineOnly_gen3
CC1=Nc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@](C)(O1)[C@H]2O,False,AdenosineOnly_gen3
CC(O)O[C@]12CO[C@H]1[C@H](n1cnc3c(N)ncnc31)O[C@@H]2CO,False,AdenosineOnly_gen3
CC(O)O[C@@]12COC[C@H]1O[C@@H](n1cnc3c(N)ncnc31)[C@@H]2O,False,AdenosineOnly_gen3
C[C@@]12OC(O)CO[C@H]1[C@H](n1cnc3c(N)ncnc31)O[C@@H]2CO,False,AdenosineOnly_gen3
C[C@]12OC(O)COC[C@H]1O[C@@H](n1cnc3c(N)ncnc31)[C@@H]2O,False,AdenosineOnly_gen3
C[C@]1(OC(=O)CO)[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
COC(=O)O[C@@]1(C)[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
C[C@]1(OC(O)CO)[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
CC[C@]1(OC(C)=O)[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
CC(=O)O[C@@]1(C)[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@]1(C)O,False,AdenosineOnly_gen3
CC(=O)O[C@]1(C)[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@]1(C)CO,False,AdenosineOnly_gen3
CC(=O)O[C@]1(C)[C@@H](O)[C@@](C)(n2cnc3c(N)ncnc32)O[C@@H]1CO,False,AdenosineOnly_gen3
CC(=O)O[C@@]1(C)[C@@H](C(C)O)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
CC(=O)O[C@@]1(C)[C@@H](CO)O[C@@H](n2c(C)nc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
CC(=O)O[C@@]1(C)[C@@H](CO)O[C@@H](n2cnc3c(N)nc(C)nc32)[C@@H]1O,False,AdenosineOnly_gen3
C[C@]1(O)[C@H](OC=O)[C@@H](CO)O[C@]1(C)n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
C[C@@]1(O)[C@H](n2cnc3c(N)ncnc32)O[C@@](C)(CO)[C@H]1OC=O,False,AdenosineOnly_gen3
Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CO)[C@@H](OC=O)[C@]1(C)O,False,AdenosineOnly_gen3
Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](OC=O)[C@]3(C)O)c2n1,False,AdenosineOnly_gen3
CC1=Nc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O1)[C@]2(C)O,False,AdenosineOnly_gen3
CC(O)O[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@]12CO2,False,AdenosineOnly_gen3
CC(O)O[C@@H]1[C@H]2COC[C@@]1(O)[C@H](n1cnc3c(N)ncnc31)O2,False,AdenosineOnly_gen3
C[C@]12OCC(O)O[C@@H]1[C@@H](CO)O[C@H]2n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
C[C@]1(O)[C@@H]2OC(O)COC[C@H]2O[C@H]1n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
C[C@]1(O)[C@H](OC(=O)CO)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
COC(=O)O[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@]1(C)O,False,AdenosineOnly_gen3
C[C@]1(O)[C@H](OC(O)CO)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
CC[C@]1(O)[C@H](OC(C)=O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1[C@@H](CO)O[C@](C)(n2cnc3c(N)ncnc32)[C@@]1(C)O,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@](C)(O)[C@H](n2cnc3c(N)ncnc32)O[C@@]1(C)CO,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1[C@@H](C(C)O)O[C@@H](n2cnc3c(N)ncnc32)[C@@]1(C)O,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1[C@@H](CO)O[C@@H](n2c(C)nc3c(N)ncnc32)[C@@]1(C)O,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(N)nc(C)nc32)[C@@]1(C)O,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@@](CO)(n2cnc3c(N)ncnc32)O[C@@H]1C,False,AdenosineOnly_gen3
C[C@]1(n2cnc3c(N)ncnc32)O[C@@](C)(CO)[C@@H](OC=O)[C@H]1O,False,AdenosineOnly_gen3
Cc1nc2c(N)ncnc2n1[C@@H]1O[C@@](C)(CO)[C@@H](OC=O)[C@H]1O,False,AdenosineOnly_gen3
Cc1nc(N)c2ncn([C@@H]3O[C@@](C)(CO)[C@@H](OC=O)[C@H]3O)c2n1,False,AdenosineOnly_gen3
CC1=Nc2ncnc3c2ncn3[C@@H]2O[C@@](C)(CO)[C@@H](O1)[C@H]2O,False,AdenosineOnly_gen3
CC(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)OC12COC2,False,AdenosineOnly_gen3
CC(O)O[C@H]1[C@H]2OC[C@@]1(CO)O[C@H]2n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
C[C@]12COCC(O)O[C@H]1[C@@H](O)[C@H](n1cnc3c(N)ncnc31)O2,False,AdenosineOnly_gen3
C[C@@]1(CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]2OCC(O)O[C@@H]21,False,AdenosineOnly_gen3
C[C@@]1(CO)O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OC(=O)CO,False,AdenosineOnly_gen3
COC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@]1(C)CO,False,AdenosineOnly_gen3
C[C@@]1(CO)O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OC(O)CO,False,AdenosineOnly_gen3
CC[C@@]1(CO)O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OC(C)=O,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@]1(C)C(C)O,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@@](C)(n2cnc3c(N)ncnc32)O[C@@]1(C)CO,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(N)ncnc32)O[C@@]1(C)CO,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)nc(C)nc32)O[C@@]1(C)CO,False,AdenosineOnly_gen3
Cc1nc2c(N)ncnc2n1[C@@]1(C)O[C@H](CO)[C@@H](OC=O)[C@H]1O,False,AdenosineOnly_gen3
Cc1nc(N)c2ncn([C@@]3(C)O[C@H](CO)[C@@H](OC=O)[C@H]3O)c2n1,False,AdenosineOnly_gen3
CC1=Nc2ncnc3c2ncn3[C@@]2(C)O[C@H](CO)[C@@H](O1)[C@H]2O,False,AdenosineOnly_gen3
CC(O)O[C@H]1[C@H]2OC[C@]2(n2cnc3c(N)ncnc32)O[C@@H]1CO,False,AdenosineOnly_gen3
CC(O)O[C@H]1[C@@H](O)[C@]2(n3cnc4c(N)ncnc43)COC[C@H]1O2,False,AdenosineOnly_gen3
C[C@]1(n2cnc3c(N)ncnc32)O[C@H](CO)[C@H]2OC(O)CO[C@H]21,False,AdenosineOnly_gen3
C[C@]1(n2cnc3c(N)ncnc32)O[C@@H]2COCC(O)O[C@H]2[C@H]1O,False,AdenosineOnly_gen3
C[C@]1(n2cnc3c(N)ncnc32)O[C@H](CO)[C@@H](OC(=O)CO)[C@H]1O,False,AdenosineOnly_gen3
COC(=O)O[C@H]1[C@@H](O)[C@@](C)(n2cnc3c(N)ncnc32)O[C@@H]1CO,False,AdenosineOnly_gen3
C[C@]1(n2cnc3c(N)ncnc32)O[C@H](CO)[C@@H](OC(O)CO)[C@H]1O,False,AdenosineOnly_gen3
CC[C@]1(n2cnc3c(N)ncnc32)O[C@H](CO)[C@@H](OC(C)=O)[C@H]1O,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@@](C)(n2c(C)nc3c(N)ncnc32)O[C@@H]1CO,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1[C@@H](C(C)O)O[C@](C)(n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@@](C)(n2cnc3c(N)nc(C)nc32)O[C@@H]1CO,False,AdenosineOnly_gen3
CC1=Nc2ncnc3c2ncn3[C@@H]2O[C@H](C(C)O)[C@@H](O1)[C@H]2O,False,AdenosineOnly_gen3
CC(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C1CO1,False,AdenosineOnly_gen3
CC(O)O[C@H]1[C@H]2OCC(O)[C@H]1O[C@H]2n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
CC1OCC(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c(N)ncnc43)O[C@H]12,False,AdenosineOnly_gen3
CC(O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H]2OCC(O)O[C@@H]21,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C(C)(C)O,False,AdenosineOnly_gen3
CCC(O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OC(C)=O,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C(C)Cl,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C(C)(O)O,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C(O)CO,False,AdenosineOnly_gen3
CC(O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OC(=O)CO,False,AdenosineOnly_gen3
COC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C(C)O,False,AdenosineOnly_gen3
CC(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C(C)(O)O,False,AdenosineOnly_gen3
CC(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C(O)CO,False,AdenosineOnly_gen3
CC(O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OC(O)CO,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(N)ncnc32)O[C@@H]1C(C)O,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)nc(C)nc32)O[C@@H]1C(C)O,False,AdenosineOnly_gen3
CC(O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OC(C)(C)O,False,AdenosineOnly_gen3
Cc1nc(N)c2nc(C)n([C@@H]3O[C@H](CO)[C@@H](OC=O)[C@H]3O)c2n1,False,AdenosineOnly_gen3
CC1=Nc2ncnc3c2nc(C)n3[C@@H]2O[C@H](CO)[C@@H](O1)[C@H]2O,False,AdenosineOnly_gen3
CC(O)O[C@H]1[C@H]2OCc3nc4c(N)ncnc4n3[C@@H]2O[C@@H]1CO,False,AdenosineOnly_gen3
CC(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COCc1nc3c(N)ncnc3n12,False,AdenosineOnly_gen3
Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CO)[C@H]2OC(O)CO[C@H]21,False,AdenosineOnly_gen3
Cc1nc2c(N)ncnc2n1[C@@H]1O[C@@H]2COCC(O)O[C@H]2[C@H]1O,False,AdenosineOnly_gen3
Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CO)[C@@H](OC(=O)CO)[C@H]1O,False,AdenosineOnly_gen3
COC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(N)ncnc32)O[C@@H]1CO,False,AdenosineOnly_gen3
Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CO)[C@@H](OC(O)CO)[C@H]1O,False,AdenosineOnly_gen3
CCc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CO)[C@@H](OC(C)=O)[C@H]1O,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(N)nc(C)nc32)O[C@@H]1CO,False,AdenosineOnly_gen3
CC1=Nc2nc(C)nc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O1)[C@H]2O,False,AdenosineOnly_gen3
CC(O)O[C@H]1[C@H]2OCc3nc(N)c4ncn(c4n3)[C@@H]2O[C@@H]1CO,False,AdenosineOnly_gen3
CC(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COCc1nc(N)c3ncn2c3n1,False,AdenosineOnly_gen3
Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@H]4OC(O)CO[C@H]43)c2n1,False,AdenosineOnly_gen3
Cc1nc(N)c2ncn([C@@H]3O[C@@H]4COCC(O)O[C@H]4[C@H]3O)c2n1,False,AdenosineOnly_gen3
Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](OC(=O)CO)[C@H]3O)c2n1,False,AdenosineOnly_gen3
COC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)nc(C)nc32)O[C@@H]1CO,False,AdenosineOnly_gen3
Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](OC(O)CO)[C@H]3O)c2n1,False,AdenosineOnly_gen3
CCc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](OC(C)=O)[C@H]3O)c2n1,False,AdenosineOnly_gen3
C[C@@]12OC=Nc3ncnc4c3ncn4[C@@H]1O[C@H](CO)[C@H]2O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H]2OC[C@]21OCO,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COC[C@]1(OCO)[C@@H]2O,False,AdenosineOnly_gen3
C[C@]1(OCO)[C@@H]2O[C@]1(n1cnc3c(N)ncnc31)O[C@@H]2CO,False,AdenosineOnly_gen3
C[C@]1(OCO)[C@H](O)[C@H]2CO[C@]1(n1cnc3c(N)ncnc31)O2,False,AdenosineOnly_gen3
C[C@@]1(OCO)[C@H](n2cnc3c(N)ncnc32)O[C@@H]2CO[C@]21O,False,AdenosineOnly_gen3
C[C@]1(OCO)[C@@H]2O[C@@]2(CO)O[C@H]1n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
C[C@]1(OCO)[C@H](O)[C@]2(CO2)O[C@H]1n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
C[C@]1(OCO)[C@@H]2Oc3nc4c(N)ncnc4n3[C@@H]1O[C@@H]2CO,False,AdenosineOnly_gen3
C[C@]1(OCO)[C@H](O)[C@H]2COc3nc4c(N)ncnc4n3[C@@H]1O2,False,AdenosineOnly_gen3
C[C@]1(OCO)[C@@H]2OC(O)[C@H]2O[C@H]1n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
C[C@]1(OCO)[C@@H]2Oc3nc(N)c4ncn(c4n3)[C@@H]1O[C@@H]2CO,False,AdenosineOnly_gen3
C[C@]1(OCO)[C@H](O)[C@H]2COc3nc(N)c4ncn(c4n3)[C@@H]1O2,False,AdenosineOnly_gen3
CO[C@@]1(C)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@](C)(OC=O)[C@@H]1O,False,AdenosineOnly_gen3
C[C@]1(OC=O)[C@H](O)[C@@H](C(=O)O)O[C@H]1n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
C[C@]12O[C@H](CO)[C@@H](O)[C@H]1OC=Nc1ncnc3c1ncn32,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@]12CO[C@@H]([C@H]1OCO)[C@@H](CO)O2,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@]12COC[C@@H](O1)[C@@H](O)[C@H]2OCO,False,AdenosineOnly_gen3
C[C@]1(n2cnc3c(N)ncnc32)O[C@H](CO)[C@H]2O[C@]21OCO,False,AdenosineOnly_gen3
C[C@]1(n2cnc3c(N)ncnc32)O[C@@H]2CO[C@]1(OCO)[C@@H]2O,False,AdenosineOnly_gen3
C[C@]1(n2cnc3c(N)ncnc32)O[C@@H]2CO[C@@]2(O)[C@H]1OCO,False,AdenosineOnly_gen3
C[C@@]12O[C@H](CO)[C@@H](Oc3nc4c(N)ncnc4n31)[C@H]2OCO,False,AdenosineOnly_gen3
C[C@@]12O[C@H](COc3nc4c(N)ncnc4n31)[C@@H](O)[C@H]2OCO,False,AdenosineOnly_gen3
C[C@]1(n2cnc3c(N)ncnc32)O[C@]2(CO)O[C@H]2[C@H]1OCO,False,AdenosineOnly_gen3
C[C@]1(n2cnc3c(N)ncnc32)O[C@@]2(CO2)[C@@H](O)[C@H]1OCO,False,AdenosineOnly_gen3
C[C@]1(n2cnc3c(N)ncnc32)O[C@@H]2C(O)O[C@H]2[C@H]1OCO,False,AdenosineOnly_gen3
C[C@@]12O[C@H](CO)[C@@H](Oc3nc(N)c4ncn1c4n3)[C@H]2OCO,False,AdenosineOnly_gen3
C[C@@]12O[C@H](COc3nc(N)c4ncn1c4n3)[C@@H](O)[C@H]2OCO,False,AdenosineOnly_gen3
CO[C@@H]1[C@H](O)[C@@H](CO)O[C@]1(C)n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
C[C@H]1O[C@](C)(n2cnc3c(N)ncnc32)[C@H](OC=O)[C@@H]1O,False,AdenosineOnly_gen3
C[C@]1(n2cnc3c(N)ncnc32)O[C@H](C(=O)O)[C@@H](O)[C@H]1OC=O,False,AdenosineOnly_gen3
C[C@]1(O)[C@@H](CO)O[C@@H]2[C@@H]1OC=Nc1ncnc3c1ncn32,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@]2(CO2)[C@H]1OCO,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COC[C@@]2(O)[C@H]1OCO,False,AdenosineOnly_gen3
C[C@@]12O[C@@]1(OCO)[C@H](n1cnc3c(N)ncnc31)O[C@@H]2CO,False,AdenosineOnly_gen3
C[C@]1(O)[C@H]2CO[C@@]1(OCO)[C@H](n1cnc3c(N)ncnc31)O2,False,AdenosineOnly_gen3
C[C@]12O[C@@]1(CO)O[C@@H](n1cnc3c(N)ncnc31)[C@@H]2OCO,False,AdenosineOnly_gen3
C[C@@]1(O)[C@@H](OCO)[C@H](n2cnc3c(N)ncnc32)O[C@@]12CO2,False,AdenosineOnly_gen3
C[C@]12O[C@](n3cnc4c(N)ncnc43)(O[C@@H]1CO)[C@@H]2OCO,False,AdenosineOnly_gen3
C[C@@]1(O)[C@@H](OCO)[C@]2(n3cnc4c(N)ncnc43)OC[C@H]1O2,False,AdenosineOnly_gen3
C[C@]12OC(O)[C@H]1O[C@@H](n1cnc3c(N)ncnc31)[C@@H]2OCO,False,AdenosineOnly_gen3
C[C@]12Oc3nc4c(N)ncnc4n3[C@H](O[C@@H]1CO)[C@@H]2OCO,False,AdenosineOnly_gen3
C[C@]1(O)[C@H]2COc3nc4c(N)ncnc4n3[C@H](O2)[C@@H]1OCO,False,AdenosineOnly_gen3
C[C@]12Oc3nc(N)c4ncn(c4n3)[C@H](O[C@@H]1CO)[C@@H]2OCO,False,AdenosineOnly_gen3
C[C@]1(O)[C@H]2COc3nc(N)c4ncn(c4n3)[C@H](O2)[C@@H]1OCO,False,AdenosineOnly_gen3
CO[C@H]1[C@H](n2cnc3c(N)ncnc32)O[C@H](CO)[C@]1(C)O,False,AdenosineOnly_gen3
C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC=O)[C@@]1(C)O,False,AdenosineOnly_gen3
C[C@]1(O)[C@@H](C(=O)O)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1OC=O,False,AdenosineOnly_gen3
C[C@H]1O[C@](CO)(n2cnc3c(N)ncnc32)[C@H](OC=O)[C@@H]1O,False,AdenosineOnly_gen3
C[C@@]1(CO)O[C@@H]2[C@H](OC=Nc3ncnc4c3ncn42)[C@@H]1O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@]2(CO)CO[C@H]2[C@H]1OCO,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1OC2(COC2)[C@@H](O)[C@H]1OCO,False,AdenosineOnly_gen3
C[C@]12CO[C@@]1(O)[C@@H](OCO)[C@H](n1cnc3c(N)ncnc31)O2,False,AdenosineOnly_gen3
C[C@@]12O[C@@H](n3cnc4c(N)ncnc43)[C@H](OCO)[C@@H]1OC2O,False,AdenosineOnly_gen3
C[C@@]1(CO)O[C@@H](n2cnc3c(N)ncnc32)[C@]2(OCO)O[C@@H]21,False,AdenosineOnly_gen3
C[C@@]12CO[C@@](OCO)([C@H](n3cnc4c(N)ncnc43)O1)[C@@H]2O,False,AdenosineOnly_gen3
C[C@@]1(CO)O[C@@]2(n3cnc4c(N)ncnc43)O[C@H]1[C@H]2OCO,False,AdenosineOnly_gen3
C[C@@]12CO[C@](n3cnc4c(N)ncnc43)(O1)[C@H](OCO)[C@@H]2O,False,AdenosineOnly_gen3
C[C@@]1(CO)O[C@@H]2[C@H](OCO)[C@@H]1Oc1nc3c(N)ncnc3n12,False,AdenosineOnly_gen3
C[C@@]12COc3nc4c(N)ncnc4n3[C@H](O1)[C@H](OCO)[C@@H]2O,False,AdenosineOnly_gen3
C[C@@]1(CO)O[C@@H]2[C@H](OCO)[C@@H]1Oc1nc(N)c3ncn2c3n1,False,AdenosineOnly_gen3
C[C@@]12COc3nc(N)c4ncn(c4n3)[C@H](O1)[C@H](OCO)[C@@H]2O,False,AdenosineOnly_gen3
CO[C@H]1[C@H](n2cnc3c(N)ncnc32)O[C@@](C)(CO)[C@H]1O,False,AdenosineOnly_gen3
CC1(C)O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC=O)[C@@H]1O,False,AdenosineOnly_gen3
C[C@@]1(C(=O)O)O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC=O)[C@@H]1O,False,AdenosineOnly_gen3
Cc1nc2c3ncnc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OC=N3,False,AdenosineOnly_gen3
Nc1ncnc2c1nc1n2[C@@H]2O[C@H](CO)[C@@H](OC1)[C@H]2OCO,False,AdenosineOnly_gen3
Nc1ncnc2c1nc1n2[C@@H]2O[C@H](COC1)[C@@H](O)[C@H]2OCO,False,AdenosineOnly_gen3
Cc1nc2c(N)ncnc2n1[C@]12O[C@@H]([C@H]1OCO)[C@@H](CO)O2,False,AdenosineOnly_gen3
Cc1nc2c(N)ncnc2n1[C@@]12OC[C@@H](O1)[C@@H](O)[C@H]2OCO,False,AdenosineOnly_gen3
Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CO)[C@H]2O[C@]21OCO,False,AdenosineOnly_gen3
Cc1nc2c(N)ncnc2n1[C@@H]1O[C@@H]2CO[C@]1(OCO)[C@@H]2O,False,AdenosineOnly_gen3
Cc1nc2c(N)ncnc2n1[C@@H]1O[C@@H]2CO[C@@]2(O)[C@H]1OCO,False,AdenosineOnly_gen3
Cc1nc2c(N)ncnc2n1[C@@H]1O[C@]2(CO)O[C@H]2[C@H]1OCO,False,AdenosineOnly_gen3
Cc1nc2c(N)ncnc2n1[C@@H]1O[C@@]2(CO2)[C@@H](O)[C@H]1OCO,False,AdenosineOnly_gen3
Cc1nc2c(N)nc3nc2n1[C@@H]1O[C@H](CO)[C@@H](O3)[C@H]1OCO,False,AdenosineOnly_gen3
Cc1nc2c(N)nc3nc2n1[C@@H]1O[C@H](CO3)[C@@H](O)[C@H]1OCO,False,AdenosineOnly_gen3
Cc1nc2c(N)ncnc2n1[C@@H]1O[C@@H]2C(O)O[C@H]2[C@H]1OCO,False,AdenosineOnly_gen3
CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1c(C)nc2c(N)ncnc21,False,AdenosineOnly_gen3
Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](C)[C@@H](O)[C@H]1OC=O,False,AdenosineOnly_gen3
Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H]1OC=O,False,AdenosineOnly_gen3
