starter_idx,starter_smiles,status,num_molecules,num_targets,time_seconds,error
7639,CO[C@H]1[C@@H](O)[C@@H](n2cnc3c(=O)[nH]cnc32)O[C@H]1CO,success,253,234,233.8,
7640,CO[C@H]1[C@H](O)[C@@H](n2cnc3c(=O)[nH]cnc32)O[C@H]1CO,success,253,234,341.73,
7641,CCCCN1CNc2nc3c(ncn3[C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)n2C1,success,42,26,41.95,
7642,CC1CC(Nc2nc3c(ncn3[C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)[nH]2)O1,success,203,185,219.81,
7643,CC(=O)Nc1nc2ncn([C@@H]3C[C@H](O)[C@@H](CO)O3)c2c(=O)[nH]1,success,1685,1662,2006.75,
7644,CC(=O)Nc1nc2c(ncn2[C@@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,success,1685,1662,1964.05,
7645,CN1CCN(c2nc3c(=O)[nH]c(N)nc3n2[C@@H]2O[C@H](CO)[C@H](O)[C@@H]2O)CC1,success,42,26,41.79,
7646,CO[C@@H]1[C@H](O)[C@@H](COP(C)(=O)O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,244,225,294.21,
7647,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NC(=O)C(C)C)nc32)[C@H](O)[C@@H]1O,success,391,369,309.18,
7648,CC(C)C(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@H](O)[C@H]2O)c(=O)[nH]1,success,2338,2316,3235.63,
7649,NNc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,34.4,
7650,CCNc1nc2c(nc(Br)n2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,999,978,999.43,
7651,CCN(CC)c1nc2c(nc(Br)n2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,708,687,832.17,
7652,O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](C(O)O)O1,success,232,213,194.16,
7653,NNc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,failed,279,260,256.82,min() arg is an empty sequence
7654,CC(=O)[C@@H](O)n1c[n+]([C@H]2C[C@H](O)[C@@H](CO)O2)c2nc(N[C@H](O)C(C)=O)[nH]c(=O)c21,success,512,492,259.88,
7655,CC(=O)[C@H](O)Nc1nc2c(c(=O)[nH]1)n([C@@H](O)C(C)=O)c[n+]2[C@H]1C[C@H](O)[C@@H](CO)O1,success,512,492,234.96,
7656,CC(=O)[C@H](O)Nc1nc2c(c(=O)[nH]1)n([C@H](O)C(C)=O)c[n+]2[C@H]1C[C@H](O)[C@@H](CO)O1,success,512,492,217.84,
7657,CC(=O)[C@@H](O)Nc1nc2c(c(=O)[nH]1)n([C@@H](O)C(C)=O)c[n+]2[C@H]1C[C@H](O)[C@@H](CO)O1,success,512,492,271.21,
7658,Nc1nc2c(ncn2[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)c(=O)[nH]1,success,255,236,233.79,
7659,[N-]=[N+]=NC[C@@H]1O[C@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,success,65,49,60.86,
7660,[N-]=[N+]=NC[C@@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,success,65,49,60.85,
7661,[N-]=[N+]=NC[C@@H]1O[C@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H](O)[C@@H]1O,success,65,49,39.37,
7662,[N-]=[N+]=NC[C@@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H](O)[C@@H]1O,failed,65,49,57.92,min() arg is an empty sequence
7663,COCCO[C@@H]1[C@@H](O)[C@@H](CO)O[C@@H]1n1cnc2c(=O)[nH]c(N)nc21,success,1035,1016,950.15,
7664,COCCO[C@H]1[C@H](O)[C@@H](CO)O[C@@H]1n1cnc2c(=O)[nH]c(N)nc21,success,1035,1016,829.61,
7665,O=c1[nH]cnc2c1nc(Br)n2[C@H]1O[C@@H](CO)[C@H](O)[C@H]1O,success,282,263,257.52,
7666,Nc1nc2c(ncn2[C@@H]2O[C@H](CP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,164,145,192.5,
7667,CCCCCC(=O)O[C@@H]1[C@H](OC(=O)CCCCC)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,success,42,26,54.09,
7668,CCCCNC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OC(C)C)[C@H]2OC(C)C)c(=O)[nH]1,success,42,26,34.26,
7669,CCCC/N=C(\NCCCC)Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,success,155,137,88.76,
7670,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O[P+]([O-])(O)[S-])[C@@H](O)[C@H]2O)c(=O)[nH]1,success,105,89,173.12,
7671,N[C@@H]1[C@@H](N)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@H](CO)[C@H]1O,success,419,400,392.89,
7672,Nc1nc2c(nc(Br)n2[C@@H]2C[C@H](O)[C@H](CO)O2)c(=O)[nH]1,success,260,241,258.66,
7673,Nc1nc2c(nc(Br)n2[C@@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,success,260,241,250.2,
7674,Nc1nc2c(nc(Br)n2[C@@H]2C[C@@H](O)[C@@H](CO)O2)c(=O)[nH]1,success,260,241,225.06,
7675,CO[C@H]1[C@@H](O)[C@@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@H]1CO,success,316,297,320.09,
7676,CO[C@@H]1[C@@H](O)[C@@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@H]1CO,failed,316,297,337.38,min() arg is an empty sequence
7677,CO[C@H]1[C@@H](O)[C@@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,failed,316,297,330.1,min() arg is an empty sequence
7678,CO[C@@H]1[C@@H](O)[C@@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,success,316,297,359.48,
7679,O=c1[nH]c(NO)nc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)[C@H]1O,success,333,314,211.86,
7680,O=c1[nH]c(NO)nc2c1ncn2[C@@H]1O[C@@H](CO)[C@@H](O)[C@H]1O,success,333,314,220.79,
7681,O=c1[nH]c(NO)nc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,success,333,314,212.25,
7682,CN[C@H]1[C@@H](O)[C@@H](n2cnc3c(=O)[nH]cnc32)O[C@H]1CO,success,373,354,343.0,
7683,CN[C@@H]1[C@@H](O)[C@@H](n2cnc3c(=O)[nH]cnc32)O[C@H]1CO,success,373,354,315.49,
7684,CN[C@H]1[C@@H](O)[C@@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,success,373,354,353.31,
7685,CN[C@@H]1[C@@H](O)[C@@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,success,373,354,297.81,
7686,Nc1nc2c(ncn2[C@H]2OC[C@@H](O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,255,236,255.37,
7687,Nc1nc2c(ncn2[C@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)c(=O)[nH]1,success,255,236,249.52,
7688,CCNc1nc2c(=O)[nH]c(N)nc2n1[C@H]1O[C@@H](CO)[C@@H](O)[C@H]1O,success,1074,1053,1088.21,
7689,CCNc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@@H](CO)[C@@H](O)[C@H]1O,success,1074,1053,1072.37,
7690,CCNc1nc2c(=O)[nH]c(N)nc2n1[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,success,1074,1053,1084.95,
7691,CCNc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,success,1074,1053,1111.26,
7692,Nc1nc2c(nc(Br)n2[C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]1,failed,260,241,223.07,min() arg is an empty sequence
7693,CO[C@H]1[C@@H](O)[C@H](CO)O[C@@H]1n1cnc2c(=O)[nH]cnc21,success,253,234,256.64,
7694,C[C@H]1C[C@H](O)n2c(nc3c(ncn3C3C[C@H](O)[C@@H](CO)O3)c2=O)N1,success,263,245,255.64,
7695,C[C@@H]1C[C@@H](O)n2c(nc3c(ncn3C3C[C@H](O)[C@@H](CO)O3)c2=O)N1,success,263,245,264.83,
7696,O=c1c2ncn(C3C[C@H](O)[C@@H](CO)O3)c2nc2n1C(O)CCN2,success,361,342,473.65,
7697,O=c1[nH]cnc2c1ncn2[C@H]1C[C@@H](O)[C@H](O)[C@@H]1O,success,248,229,198.58,
7698,O=c1[15nH][13cH]nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,300,281,260.25,
7699,COCCO[C@H]1[C@@H](O)[C@@H](CO)O[C@@H]1n1cnc2c(=O)[nH]c(N)nc21,success,1035,1016,851.71,
7700,Nc1nc2c(ncn2[C@@H]2O[C@@H]3COP(N)(=O)O[C@H]3[C@H]2O)c(=O)[nH]1,success,113,94,114.5,
7701,CC(C)C(=O)Nc1nc2c(ncn2[C@@H]2O[C@@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,2338,2316,3184.83,
7702,CC(C)C(=O)Nc1nc2c(ncn2[C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1,success,2338,2316,3172.08,
7703,CC(C)C(=O)Nc1nc2c(ncn2[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1,success,2338,2316,3110.63,
7704,CS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H](O)[C@H]1O,success,246,227,239.5,
7705,CS(=O)(=O)OC[C@@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H](O)[C@H]1O,success,246,227,240.68,
7706,CS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H](O)[C@@H]1O,success,246,227,279.82,
7707,CS(=O)(=O)OC[C@@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H](O)[C@@H]1O,success,246,227,268.45,
7708,CO[C@@H]1[C@H](O)[C@H](CO)O[C@@H]1n1cnc2c(=O)[nH]c(N)nc21,success,316,297,286.57,
7709,CO[C@H]1[C@H](O)[C@H](CO)O[C@@H]1n1cnc2c(=O)[nH]c(N)nc21,success,316,297,307.21,
7710,CO[C@@H]1[C@@H](O)[C@H](CO)O[C@@H]1n1cnc2c(=O)[nH]c(N)nc21,success,316,297,283.3,
7711,[N-]=[N+]=NCO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,success,99,82,77.97,
7712,CCOP(=O)(OCC)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,success,548,526,842.41,
7713,NC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,42,26,53.2,
7714,O=c1[nH]c(NO)nc2c1ncn2[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,success,333,314,221.39,
7715,CC(=O)OC[C@@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H](O)[C@@H]1O,success,1466,1443,1417.45,
7716,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H](O)[C@@H]1O,success,1466,1443,1296.6,
7717,CC(=O)OC[C@@H]1O[C@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H](O)[C@@H]1O,success,1466,1443,1348.03,
7718,CNc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1,success,395,376,402.2,
7719,O=c1c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2nc2n1CCC(O)N2,success,344,325,324.06,
7720,[3H]c1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O,success,116,97,154.72,
7721,C[C@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,success,304,285,270.86,
7722,O=c1c2ncn([C@H]3C[C@H](O)[C@@H](CO)O3)c2nc2n1CC[C@@H](O)N2,success,360,341,365.6,
7723,O=c1c2ncn([C@H]3C[C@H](O)[C@@H](CO)O3)c2nc2n1CC[C@H](O)N2,failed,360,341,357.06,min() arg is an empty sequence
7724,CSC[C@@H]1O[C@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,success,157,138,138.11,
7725,Nc1nc2c(ncn2[C@@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,success,70,54,60.74,
7726,Nc1nc2c(ncn2[C@@H]2O[C@@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H]2O)c(=O)[nH]1,success,73,57,83.31,
7727,Nc1nc2c(ncn2[C@H]2O[C@@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H]2O)c(=O)[nH]1,success,73,57,92.39,
7728,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H]2O)c(=O)[nH]1,success,73,57,82.96,
7729,O=c1[nH]c(CO)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,success,110,94,100.48,
7730,COc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,success,368,349,283.13,
7731,CN(C)c1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,success,314,295,315.37,
7732,CN(C)c1nc2c(=O)[nH]cnc2n1[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,success,314,295,312.05,
7733,Nc1nc2c(nc(NO)n2[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1,success,373,354,353.23,
7734,Nc1nc2c(nc(NO)n2[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1,success,373,354,278.76,
7735,O=c1[nH]cnc2c1nc(NO)n2[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,success,333,314,262.21,
7736,O=c1[nH]cnc2c1nc(NO)n2[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,failed,333,314,214.49,min() arg is an empty sequence
7737,O=c1[nH]cnc2c1ncn2[C@@H]1OC[C@@H](O)[C@@H](O)[C@@H]1O,success,201,182,196.94,
7738,O=c1[nH]cnc2c1ncn2[C@H]1OC[C@@H](O)[C@@H](O)[C@@H]1O,success,201,182,181.85,
7739,CN(C)C=Nc1nc2c(ncn2[C@@H]2O[C@H](CO)C[C@H]2O)c(=O)[nH]1,failed,325,306,318.87,min() arg is an empty sequence
7740,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,success,119,101,206.35,
7741,CNc1nc2c(=O)[nH]c(N)nc2n1[C@H]1O[C@@H](CO)[C@@H](O)[C@H]1O,success,461,442,409.63,
7742,CNc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@@H](CO)[C@@H](O)[C@H]1O,success,461,442,448.14,
7743,CNc1nc2c(=O)[nH]c(N)nc2n1[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,success,461,442,396.95,
7744,CNc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,success,461,442,433.16,
7745,Nc1nc2c(nc(N)n2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OP(=O)(O)O)c(=O)[nH]1,success,154,136,197.22,
7746,CNc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OP(=O)(O)O,success,177,159,287.08,
7747,CCn1c[n+]([C@H]2C[C@H](O)[C@@H](CO)O2)c2nc(N)[nH]c(=O)c21,success,1063,1042,782.01,
7748,CC(C)n1c[n+]([C@H]2C[C@H](O)[C@@H](CO)O2)c2nc(N)[nH]c(=O)c21,success,1095,1074,763.88,
7749,CCCCCn1c[n+]([C@H]2C[C@H](O)[C@@H](CO)O2)c2nc(N)[nH]c(=O)c21,success,1262,1242,977.33,
7750,CC(=O)OCCn1c[n+]([C@H]2C[C@H](O)[C@@H](CO)O2)c2nc(N)[nH]c(=O)c21,success,2902,2879,3094.64,
7751,N#CCn1c[n+]([C@H]2C[C@H](O)[C@@H](CO)O2)c2nc(N)[nH]c(=O)c21,success,773,753,715.14,
7752,Nc1nc2c(ncn2[C@@H]2O[C@H](CNCCCO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,2255,2234,2606.76,
7753,CO[C@@H](CO)[C@@H](O)CCn1cnc2c(=O)[nH]c(N)nc21,success,3954,3933,2450.57,
7754,CC(C)(Nc1nc2c(ncn2[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1)P(=O)(O)O,success,420,400,771.04,
7755,CC(C)(Nc1nc2c(ncn2[C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1)P(=O)(O)O,success,420,400,633.44,
7756,Nc1nc2c(ncn2[C@@H]2O[C@H](CO[32P](=O)(O)O[32P](=O)(O)O[32P](=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,69,53,89.7,
7757,Nc1nc2c(ncn2[C@@H]2O[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H]2O)c(=O)[nH]1,success,57,41,82.66,
7758,Nc1nc2c(ncn2[C@H]2O[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H]2O)c(=O)[nH]1,success,57,41,85.39,
7759,Nc1nc2c(ncn2[C@@H]2C[C@@H](OP(=O)(O)O)[C@@H](CO)O2)c(=O)[nH]1,success,202,183,241.25,
7760,Nc1nc2c(ncn2[C@@H]2C[C@H](OP(=O)(O)O)[C@@H](CO)O2)c(=O)[nH]1,success,202,183,248.81,
7761,C=CC(CO)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,1733,1712,1849.62,
7762,C=CC(O)Cn1c[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,success,1461,1440,1052.7,
7763,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(O)(O)=S)[C@@H](O)[C@H]1O,success,96,80,163.87,
7764,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CCl)[C@H](O)[C@H]1O,success,131,112,174.24,
7765,C[n+]1c(N)[nH]c(=O)c2ncn([C@H]3C[C@H](O)[C@@H](CO)O3)c21,success,348,329,276.56,
7766,CC1CCn2c(nc3c(ncn3[C@H]3C[C@H](O)[C@@H](CO)O3)c2=O)N1,success,207,189,279.01,
7767,O=c1c2ncn([C@H]3C[C@H](O)[C@@H](CO)O3)c2nc2n1[C@H](O)CCN2,success,360,341,368.01,
7768,NC(=O)C(=O)O[C@H]1C[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,success,1238,1219,2578.95,
7769,Nc1nc2c(ncn2[C@@H]2OC[C@@H](O)[C@H]3OP(=O)(O)O[C@H]32)c(=O)[nH]1,success,111,92,103.37,
7770,CC(=O)OC[C@H]1O[C@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC(C)=O)[C@@H]1OC(C)=O,success,322,301,256.09,
7771,[3H]c1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)NP(=O)(O)O)[C@@H](O)[C@H]1O,success,83,67,105.31,
7772,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@H]3OB(O)O[C@H]32)c(=O)[nH]1,success,192,173,204.84,
7773,CCS[C@@H]1[C@H](O)[C@H](CO)O[C@@H]1n1cnc2c(=O)[nH]cnc21,failed,1250,1229,930.8,min() arg is an empty sequence
7774,CCS[C@H]1[C@H](O)[C@H](CO)O[C@@H]1n1cnc2c(=O)[nH]cnc21,success,1250,1229,926.86,
7775,CCS[C@@H]1[C@@H](O)[C@H](CO)O[C@@H]1n1cnc2c(=O)[nH]cnc21,success,1250,1229,862.0,
7776,CCS[C@H]1[C@@H](O)[C@H](CO)O[C@@H]1n1cnc2c(=O)[nH]cnc21,success,1250,1229,863.11,
7778,C[C@H](O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]2OC(C)(C)O[C@@H]21,success,593,571,482.39,
7779,O=c1[nH]cnc2c1ncn2C[C@H](O)[C@H](O)[C@H](O)CO,success,4849,4828,3131.65,
7780,O=c1[nH]cnc2c1ncn2C[C@H](O)[C@H](O)[C@H]1CO1,success,2395,2374,1532.46,
7781,[B][P+]([O-])(OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O)OP(=O)(O)OP(=O)(O)O,success,42,26,34.9,
7782,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[Na+].[Na+],success,42,26,57.09,
7783,O.[2H]C([2H])(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1O,success,42,26,25.97,
7784,[2H]C([2H])(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1O,success,233,214,224.15,
7785,CC(C)CNc1nc2c(ncn2[C@@H]2C[C@H](O)[C@H](CO)O2)c(=O)[nH]1,success,1374,1354,1296.25,
7786,CC(C)CNc1nc2c(ncn2[C@H]2C[C@H](O)[C@H](CO)O2)c(=O)[nH]1,success,1374,1354,1284.16,
7787,CSc1nc2c(=O)[nH]c(N)nc2n1[C@H]1O[C@@H](CO)[C@@H](O)[C@H]1O,success,397,378,387.59,
7788,CSc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@@H](CO)[C@@H](O)[C@H]1O,success,397,378,490.47,
7789,CSc1nc2c(=O)[nH]c(N)nc2n1[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,success,397,378,341.78,
7790,CSc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,success,397,378,395.54,
7791,Nc1nc2c(ncn2[C@H]2O[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,57,41,68.31,
7792,COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,success,111,93,112.43,
7793,CC(C)C(=O)Nc1nc2c(ncn2[C@@H]2OC[C@H](O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,1887,1866,2616.11,
7794,Nc1nc2c([15n]cn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,361,342,294.39,
7795,Nc1nc2c(n[13cH]n2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,361,342,346.25,
7796,Nc1nc2c(ncn2[13C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,361,342,293.69,
7797,Nc1nc2c(nc[15n]2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,361,342,385.62,
7798,CCNc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OP(=O)(O)O)c(=O)[nH]1,success,450,429,638.54,
7799,CCNc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]2O)c(=O)[nH]1,success,450,429,660.8,
7800,CCNc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]2OP(=O)(O)O)c(=O)[nH]1,success,94,77,114.24,
7801,CCNc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,519,498,856.64,
7802,CCCCNc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,1568,1547,1525.7,
7803,CO[C@H]1[C@@H](O)[C@H](CO)O[C@@H]1n1cnc2c(=O)[nH]c(N)nc21,success,316,297,304.27,
7804,CO[C@@H]1[C@H](O)[C@@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@H]1CO,success,316,297,295.92,
7805,Nc1nc2c(ncn2[C@@H]2C[C@@H](OP(=O)(O)O)[C@H](CO)O2)c(=O)[nH]1,success,202,183,286.67,
7806,CC1(C)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@@H](O)[C@@H]2O1,success,91,72,93.3,
7807,CC1(C)OC[C@@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@@H](O)[C@@H]2O1,success,91,72,142.88,
7808,CC1(C)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@@H](O)[C@H]2O1,success,91,72,94.13,
7809,CC1(C)OC[C@@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@@H](O)[C@H]2O1,success,91,72,121.78,
7810,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OC(C)=O,success,2411,2388,3190.38,
7811,NCCCCCCNc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](CO)[C@H](O)[C@@H]1O,success,192,174,86.55,
7812,CNc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,395,376,326.84,
7813,O=c1[nH]cnc2c1nc(N1CCNCC1)n2[C@H]1O[C@@H](CO)[C@H](O)[C@H]1O,success,152,134,179.83,
7814,CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OC(C)=O)[C@H]2OC(C)=O)c(=O)[nH]1,success,307,286,172.24,
7815,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,631,612,354.88,
7816,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)SP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,84,68,117.72,
7817,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@H]2O[C@@H]21,success,158,139,195.16,
7818,Nc1nc2c(c(=O)[nH]1)n(CCO)c[n+]2[C@@H]1O[C@@H](CO)[C@@H](O)[C@H]1O,success,1455,1434,1014.5,
7819,CC1CC(O)Nc2nc3c(ncn3[C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)n21,success,265,247,340.09,
7820,Cn1c[n+]([C@@H]2O[C@@H](CO)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,success,418,399,412.05,
7821,[2H]c1nc2c(nc([2H])n2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,264,245,299.52,
